Hà Nội,2022-10-03,07:00:00,25,Sương mờ,94,4.0,14.83,0,
Tây Ninh,2022-10-03,16:00:00,29,Mưa vừa,77,10.0,8.78,0,Khá
Bình Dương,2022-10-03,16:00:00,29,Mưa nhẹ,77,10.0,9.58,0,Kém
Đồng Nai,2022-10-03,16:00:00,30,Mây đen u ám,74,10.0,9.86,1.68,Khá
Bà Rịa - Vũng Tàu,2022-10-03,16:00:00,28,Mây đen u ám,73,10.0,15.98,3.63,Tốt
Hồ Chí Minh,2022-10-03,16:00:00,30,Mây rải rác,70,10.0,12.96,0,Kém
Long An,2022-10-03,16:00:00,27,Mưa cường độ nặng,84,10.0,12.96,0,Tốt
Tiền Giang,2022-10-03,16:00:00,26,Mưa nhẹ,89,10.0,7.88,0,Tốt
Bến Tre,2022-10-03,16:00:00,26,Mây đen u ám,88,10.0,8.6,0,Tốt
Trà Vinh,2022-10-03,16:00:00,27,Mây đen u ám,85,10.0,9.25,0,Tốt
Vĩnh Long,2022-10-03,16:00:00,29,Mây đen u ám,86,10.0,8.96,0,Tốt
Đồng Tháp,2022-10-03,16:00:00,29,Mây đen u ám,76,10.0,19.04,0,Trung bình
An Giang,2022-10-03,16:00:00,26,Mây đen u ám,74,10.0,15.01,1.9,Khá
Kiên Giang,2022-10-03,16:00:00,28,Mưa vừa,79,10.0,14.26,0,Khá
Cần Thơ,2022-10-03,16:00:00,29,Mây đen u ám,79,10.0,12.96,0,Khá
Hậu Giang,2022-10-03,16:00:00,29,Mây đen u ám,80,10.0,14.4,0,Tốt
Sóc Trăng,2022-10-03,16:00:00,27,Mây đen u ám,86,10.0,8.6,1.85,Tốt
Bạc Liêu,2022-10-03,16:00:00,27,Mây đen u ám,82,10.0,13.9,0,Tốt
Cà Mau,2022-10-03,16:00:00,29,Mây cụm,71,10.0,13.86,0,Tốt
Hà Nội,2022-10-03,17:00:00,30,Mây rải rác,70,10.0,24.08,0,Rất kém
Hà Giang,2022-10-03,17:00:00,26,Mây cụm,90,10.0,4.61,0,Tốt
Cao Bằng,2022-10-03,17:00:00,26,Mây cụm,89,10.0,5.47,0.32,Tốt
Bắc Kạn,2022-10-03,17:00:00,26,Mây rải rác,90,10.0,2.05,0.35,Tốt
Tuyên Quang,2022-10-03,17:00:00,26,Mây cụm,86,10.0,2.59,1.6,Trung bình
Lào Cai,2022-10-03,17:00:00,27,Mây cụm,89,10.0,4.64,0,Tốt
Điện Biên,2022-10-03,17:00:00,27,Mây cụm,75,10.0,4.36,0.5,Tốt
Lai Châu,2022-10-03,17:00:00,26,Mây đen u ám,94,10.0,3.49,0,Khá
Sơn La,2022-10-03,17:00:00,25,Mây rải rác,79,10.0,6.05,1.91,Tốt
Yên Bái,2022-10-03,17:00:00,27,Mây rải rác,87,9.35,4.82,0.4,Kém
Hoà Bình,2022-10-03,17:00:00,27,Mây rải rác,89,10.0,4.32,0,Rất kém
Thái Nguyên,2022-10-03,17:00:00,30,Mây rải rác,83,10.0,8.17,0,Kém
Lạng Sơn,2022-10-03,17:00:00,27,Mây cụm,71,10.0,8.14,0,Trung bình
Quảng Ninh,2022-10-03,17:00:00,27,Bầu trời quang đãng,81,10.0,8.35,0.28,Khá
Bắc Giang,2022-10-03,17:00:00,30,Mây rải rác,78,10.0,14.26,0.33,Kém
Phú Thọ,2022-10-03,17:00:00,27,Mây cụm,76,10.0,8.03,1.6,Rất kém
Vĩnh Phúc,2022-10-03,17:00:00,30,Mây rải rác,70,10.0,10.01,1.37,Rất kém
Bắc Ninh,2022-10-03,17:00:00,30,Mây rải rác,78,10.0,14.36,0.33,Kém
Hải Dương,2022-10-03,17:00:00,30,Mây rải rác,82,10.0,15.05,0,Rất kém
Hải Phòng,2022-10-03,17:00:00,30,Mây thưa,79,10.0,16.67,0,Kém
Hưng Yên,2022-10-03,17:00:00,28,Mây rải rác,83,10.0,11.05,0,Rất kém
Thái Bình,2022-10-03,17:00:00,28,Mây thưa,81,10.0,16.85,0,Kém
Hà Nam,2022-10-03,17:00:00,28,Mây rải rác,77,10.0,12.02,0,Rất kém
Nam Định,2022-10-03,17:00:00,28,Mây rải rác,82,10.0,14.04,0.34,Rất kém
Ninh Bình,2022-10-03,17:00:00,27,Mây rải rác,84,10.0,10.94,0.37,Kém
Thanh Hóa,2022-10-03,17:00:00,27,Mây rải rác,81,10.0,12.2,1.37,Rất kém
Nghệ An,2022-10-03,17:00:00,27,Mây rải rác,81,10.0,7.27,0,Khá
Hà Tĩnh,2022-10-03,17:00:00,27,Mây rải rác,84,10.0,7.06,0,Tốt
Quảng Bình,2022-10-03,17:00:00,27,Mây rải rác,84,8.85,10.26,0.35,Khá
Quảng Trị,2022-10-03,17:00:00,26,Mây rải rác,90,10.0,7.06,0.33,Khá
Thừa Thiên Huế,2022-10-03,17:00:00,29,Mây rải rác,70,10.0,22.21,0,Khá
Đà Nẵng,2022-10-03,17:00:00,29,Mây thưa,74,10.0,7.42,0,Kém
Quảng Nam,2022-10-03,17:00:00,27,Mây thưa,85,10.0,8.64,0.29,Trung bình
Quảng Ngãi,2022-10-03,17:00:00,27,Mây cụm,85,10.0,6.37,0,Kém
Bình Định,2022-10-03,17:00:00,27,Mưa nhẹ,83,10.0,14.58,0,Tốt
Phú Yên,2022-10-03,17:00:00,27,Mây rải rác,85,10.0,11.92,0.26,Tốt
Khánh Hòa,2022-10-03,17:00:00,29,Mây thưa,87,10.0,12.42,0.27,Tốt
Ninh Thuận,2022-10-03,17:00:00,27,Mây cụm,86,7.61,13.75,0,Tốt
Bình Thuận,2022-10-03,17:00:00,27,Mây đen u ám,76,10.0,19.04,1.61,Tốt
Kon Tum,2022-10-03,17:00:00,24,Mây đen u ám,88,5.41,4.75,0,Tốt
Gia Lai,2022-10-03,17:00:00,25,Mây cụm,84,10.0,9.5,0.29,Tốt
Đắk Lắk,2022-10-03,17:00:00,24,Mây cụm,80,10.0,10.01,0,Tốt
Đắk Nông,2022-10-03,17:00:00,24,Mây cụm,80,10.0,10.01,0,Tốt
Lâm Đồng,2022-10-03,17:00:00,22,Mây đen u ám,95,10.0,1.37,0,Tốt
Bình Phước,2022-10-03,17:00:00,26,Mây đen u ám,90,10.0,1.87,0.33,Khá
Tây Ninh,2022-10-03,17:00:00,28,Mưa vừa,82,10.0,7.56,0,Kém
Bình Dương,2022-10-03,17:00:00,28,Mưa nhẹ,83,10.0,7.96,0.41,Kém
Đồng Nai,2022-10-03,17:00:00,30,Mây đen u ám,80,10.0,10.15,0,Khá
Bà Rịa - Vũng Tàu,2022-10-03,17:00:00,27,Mây đen u ám,86,10.0,12.82,0,Tốt
Hồ Chí Minh,2022-10-03,17:00:00,30,Mây cụm,74,10.0,12.96,0.38,Kém
Long An,2022-10-03,17:00:00,26,Mưa cường độ nặng,88,10.0,9.68,0.4,Tốt
Tiền Giang,2022-10-03,17:00:00,26,Mưa nhẹ,90,10.0,7.16,0.37,Khá
Bến Tre,2022-10-03,17:00:00,26,Mưa nhẹ,91,10.0,6.05,0,Tốt
Trà Vinh,2022-10-03,17:00:00,26,Mây đen u ám,87,10.0,8.78,0.36,Tốt
Vĩnh Long,2022-10-03,17:00:00,29,Mây đen u ám,89,10.0,8.32,0,Khá
Đồng Tháp,2022-10-03,17:00:00,29,Mây đen u ám,83,10.0,11.66,0,Trung bình
An Giang,2022-10-03,17:00:00,28,Mây đen u ám,74,10.0,15.01,0,Trung bình
Kiên Giang,2022-10-03,17:00:00,28,Mưa nhẹ,82,10.0,14.62,0.42,Khá
Cần Thơ,2022-10-03,17:00:00,29,Mây đen u ám,79,10.0,12.96,0,Khá
Hậu Giang,2022-10-03,17:00:00,29,Mây đen u ám,84,10.0,12.96,0,Tốt
Sóc Trăng,2022-10-03,17:00:00,26,Mây đen u ám,86,10.0,8.6,0,Khá
Bạc Liêu,2022-10-03,17:00:00,27,Mây đen u ám,83,10.0,11.7,0.16,Tốt
Cà Mau,2022-10-03,17:00:00,28,Mây cụm,71,10.0,13.86,1.62,Tốt
Hà Nội,2022-10-03,18:00:00,29,Mây thưa,66,10.0,12.96,0,Rất kém
Hà Giang,2022-10-03,18:00:00,24,Mây cụm,95,10.0,2.95,0,Tốt
Cao Bằng,2022-10-03,18:00:00,24,Mây rải rác,92,10.0,3.56,0,Tốt
Bắc Kạn,2022-10-03,18:00:00,24,Mây rải rác,94,10.0,1.3,0,Khá
Tuyên Quang,2022-10-03,18:00:00,24,Mây rải rác,95,10.0,1.66,0,Trung bình
Lào Cai,2022-10-03,18:00:00,25,Mây cụm,95,10.0,3.2,0,Tốt
Điện Biên,2022-10-03,18:00:00,24,Mây cụm,87,10.0,4.97,0,Tốt
Lai Châu,2022-10-03,18:00:00,24,Mây đen u ám,96,10.0,3.78,0,Khá
Sơn La,2022-10-03,18:00:00,22,Mây rải rác,96,10.0,4.97,0,Tốt
Yên Bái,2022-10-03,18:00:00,25,Mây thưa,91,10.0,5.33,0,Rất kém
Hoà Bình,2022-10-03,18:00:00,25,Mây rải rác,92,10.0,3.67,0,Rất kém
Thái Nguyên,2022-10-03,18:00:00,29,Mây rải rác,83,10.0,8.17,0,Rất kém
Lạng Sơn,2022-10-03,18:00:00,25,Mây rải rác,88,10.0,3.78,0,Kém
Quảng Ninh,2022-10-03,18:00:00,25,Bầu trời quang đãng,89,10.0,5.0,0,Khá
Bắc Giang,2022-10-03,18:00:00,29,Mây rải rác,87,10.0,10.22,0,Rất kém
Phú Thọ,2022-10-03,18:00:00,25,Mây rải rác,88,10.0,6.73,0,Rất kém
Vĩnh Phúc,2022-10-03,18:00:00,29,Mây rải rác,85,10.0,7.81,0,Rất kém
Bắc Ninh,2022-10-03,18:00:00,29,Mây rải rác,86,10.0,10.73,0,Rất kém
Hải Dương,2022-10-03,18:00:00,29,Mây thưa,88,10.0,11.05,0,Rất kém
Hải Phòng,2022-10-03,18:00:00,29,Mây thưa,74,10.0,14.83,0,Trung bình
Hưng Yên,2022-10-03,18:00:00,26,Mây rải rác,90,10.0,8.06,0,Rất kém
Thái Bình,2022-10-03,18:00:00,27,Mây thưa,85,10.0,13.0,0,Kém
Hà Nam,2022-10-03,18:00:00,26,Mây rải rác,90,10.0,6.62,0,Rất kém
Nam Định,2022-10-03,18:00:00,26,Mây rải rác,88,10.0,10.48,0,Rất kém
Ninh Bình,2022-10-03,18:00:00,26,Mây rải rác,89,10.0,8.14,0,Rất kém
Thanh Hóa,2022-10-03,18:00:00,25,Mây rải rác,89,10.0,6.91,0,Rất kém
Nghệ An,2022-10-03,18:00:00,26,Mây thưa,83,10.0,5.36,0,Khá
Hà Tĩnh,2022-10-03,18:00:00,26,Mây rải rác,84,10.0,7.06,0,Tốt
Quảng Bình,2022-10-03,18:00:00,26,Mây rải rác,85,10.0,7.88,0,Tốt
Quảng Trị,2022-10-03,18:00:00,25,Mây rải rác,93,10.0,4.36,0,Trung bình
Thừa Thiên Huế,2022-10-03,18:00:00,28,Mây rải rác,74,10.0,18.5,0,Trung bình
Đà Nẵng,2022-10-03,18:00:00,28,Mây thưa,74,10.0,9.25,0,Kém
Quảng Nam,2022-10-03,18:00:00,26,Mây thưa,87,10.0,5.69,0,Kém
Quảng Ngãi,2022-10-03,18:00:00,26,Mây cụm,87,10.0,2.23,0,Kém
Bình Định,2022-10-03,18:00:00,26,Mây thưa,85,10.0,11.92,0,Tốt
Phú Yên,2022-10-03,18:00:00,26,Mây rải rác,85,10.0,11.92,0,Tốt
Khánh Hòa,2022-10-03,18:00:00,28,Mây thưa,88,6.03,8.82,0,Tốt
Ninh Thuận,2022-10-03,18:00:00,26,Mây rải rác,89,10.0,11.7,0,Khá
Bình Thuận,2022-10-03,18:00:00,26,Mây đen u ám,84,10.0,17.96,0,Khá
Kon Tum,2022-10-03,18:00:00,22,Mây đen u ám,90,10.0,5.08,0.27,Tốt
Gia Lai,2022-10-03,18:00:00,23,Mây cụm,90,10.0,7.06,0,Tốt
Đắk Lắk,2022-10-03,18:00:00,22,Mây cụm,87,10.0,10.8,0.3,Tốt
Đắk Nông,2022-10-03,18:00:00,22,Mây cụm,87,10.0,10.8,0.3,Tốt
Lâm Đồng,2022-10-03,18:00:00,20,Mưa nhẹ,98,7.91,1.62,0,Tốt
Bình Phước,2022-10-03,18:00:00,26,Mây đen u ám,91,10.0,1.76,0,Khá
Tây Ninh,2022-10-03,18:00:00,27,Mưa nhẹ,84,10.0,8.57,0,Kém
Bình Dương,2022-10-03,18:00:00,27,Mưa nhẹ,86,10.0,8.24,0,Kém
Đồng Nai,2022-10-03,18:00:00,29,Mây đen u ám,80,10.0,10.15,0,Trung bình
Bà Rịa - Vũng Tàu,2022-10-03,18:00:00,25,Mây đen u ám,90,10.0,11.74,0,Tốt
Hồ Chí Minh,2022-10-03,18:00:00,29,Mây cụm,74,10.0,14.83,0,Kém
Long An,2022-10-03,18:00:00,25,Mưa vừa,90,10.0,8.5,0,Khá
Tiền Giang,2022-10-03,18:00:00,25,Mưa nhẹ,92,10.0,6.59,0,Khá
Bến Tre,2022-10-03,18:00:00,25,Mây đen u ám,92,10.0,6.01,0,Khá
Trà Vinh,2022-10-03,18:00:00,26,Mây đen u ám,88,10.0,8.6,0,Khá
Vĩnh Long,2022-10-03,18:00:00,27,Mây đen u ám,88,10.0,8.86,0,Trung bình
Đồng Tháp,2022-10-03,18:00:00,27,Mây đen u ám,86,10.0,10.3,0,Kém
An Giang,2022-10-03,18:00:00,27,Mây đen u ám,83,10.0,12.38,0,Trung bình
Kiên Giang,2022-10-03,18:00:00,27,Mưa nhẹ,85,10.0,14.15,0,Tốt
Cần Thơ,2022-10-03,18:00:00,29,Mây đen u ám,88,10.0,7.02,0,Khá
Hậu Giang,2022-10-03,18:00:00,27,Mây đen u ám,84,10.0,12.96,0,Khá
Sóc Trăng,2022-10-03,18:00:00,26,Mây đen u ám,87,10.0,7.96,0.41,Kém
Bạc Liêu,2022-10-03,18:00:00,27,Mây đen u ám,82,10.0,11.99,0,Tốt
Cà Mau,2022-10-03,18:00:00,26,Mây cụm,85,10.0,8.42,0,Tốt
Hà Nội,2022-10-03,19:00:00,28,Mây thưa,74,10.0,9.25,0,Rất kém
Hà Giang,2022-10-03,19:00:00,23,Mây cụm,97,10.0,2.63,0,Khá
Cao Bằng,2022-10-03,19:00:00,24,Mây rải rác,92,10.0,2.05,0,Khá
Bắc Kạn,2022-10-03,19:00:00,24,Mây rải rác,94,10.0,1.3,0,Khá
Tuyên Quang,2022-10-03,19:00:00,23,Mây rải rác,97,10.0,1.91,0,Trung bình
Lào Cai,2022-10-03,19:00:00,24,Mây cụm,97,10.0,2.23,0,Tốt
Điện Biên,2022-10-03,19:00:00,23,Mây cụm,91,10.0,5.11,0,Tốt
Lai Châu,2022-10-03,19:00:00,24,Mây đen u ám,97,10.0,3.85,0,Khá
Sơn La,2022-10-03,19:00:00,21,Mây rải rác,98,10.0,5.0,0,Tốt
Yên Bái,2022-10-03,19:00:00,25,Mây thưa,92,10.0,5.11,0,Rất kém
Hoà Bình,2022-10-03,19:00:00,25,Mây rải rác,92,10.0,3.67,0,Rất kém
Thái Nguyên,2022-10-03,19:00:00,28,Mây rải rác,88,10.0,6.66,0,Rất kém
Lạng Sơn,2022-10-03,19:00:00,24,Mây rải rác,88,10.0,3.78,0,Kém
Quảng Ninh,2022-10-03,19:00:00,25,Bầu trời quang đãng,91,10.0,4.0,0,Trung bình
Bắc Giang,2022-10-03,19:00:00,28,Mây thưa,91,10.0,8.57,0,Rất kém
Phú Thọ,2022-10-03,19:00:00,25,Mây rải rác,88,10.0,6.73,0,Rất kém
Vĩnh Phúc,2022-10-03,19:00:00,28,Mây rải rác,85,10.0,7.81,0,Rất kém
Bắc Ninh,2022-10-03,19:00:00,28,Mây thưa,90,10.0,9.72,0,Rất kém
Hải Dương,2022-10-03,19:00:00,29,Mây thưa,91,10.0,9.07,0,Rất kém
Hải Phòng,2022-10-03,19:00:00,29,Mây thưa,79,10.0,9.25,0,Trung bình
Hưng Yên,2022-10-03,19:00:00,25,Mây rải rác,92,10.0,5.94,0,Rất kém
Thái Bình,2022-10-03,19:00:00,26,Mây thưa,87,10.0,11.52,0,Kém
Hà Nam,2022-10-03,19:00:00,25,Mây rải rác,92,10.0,4.25,0,Rất kém
Nam Định,2022-10-03,19:00:00,26,Mây rải rác,88,10.0,10.48,0,Rất kém
Ninh Bình,2022-10-03,19:00:00,25,Mây rải rác,91,10.0,5.69,0,Rất kém
Thanh Hóa,2022-10-03,19:00:00,25,Mây thưa,89,10.0,6.91,0,Rất kém
Nghệ An,2022-10-03,19:00:00,26,Mây thưa,85,10.0,3.56,0,Khá
Hà Tĩnh,2022-10-03,19:00:00,25,Mây rải rác,87,10.0,1.15,0,Tốt
Quảng Bình,2022-10-03,19:00:00,26,Mây rải rác,84,10.0,7.16,0,Tốt
Quảng Trị,2022-10-03,19:00:00,24,Mây rải rác,93,10.0,2.41,0,Kém
Thừa Thiên Huế,2022-10-03,19:00:00,28,Mây rải rác,83,10.0,9.25,0,Trung bình
Đà Nẵng,2022-10-03,19:00:00,28,Mây rải rác,89,8.0,0.0,0,Kém
Quảng Nam,2022-10-03,19:00:00,26,Mây thưa,87,10.0,3.96,0,Kém
Quảng Ngãi,2022-10-03,19:00:00,25,Mây cụm,88,10.0,1.48,0,Kém
Bình Định,2022-10-03,19:00:00,26,Mây rải rác,85,10.0,11.99,0,Tốt
Phú Yên,2022-10-03,19:00:00,26,Mây rải rác,89,10.0,7.09,0,Tốt
Khánh Hòa,2022-10-03,19:00:00,28,Mây rải rác,88,10.0,7.06,0,Tốt
Ninh Thuận,2022-10-03,19:00:00,25,Mây rải rác,90,10.0,10.98,0,Khá
Bình Thuận,2022-10-03,19:00:00,26,Mây đen u ám,87,10.0,16.49,0,Khá
Kon Tum,2022-10-03,19:00:00,22,Mây đen u ám,92,10.0,5.29,0,Tốt
Gia Lai,2022-10-03,19:00:00,22,Mây cụm,90,10.0,7.06,0,Tốt
Đắk Lắk,2022-10-03,19:00:00,22,Mây cụm,92,10.0,10.76,0,Tốt
Đắk Nông,2022-10-03,19:00:00,22,Mây cụm,92,10.0,10.76,0,Tốt
Lâm Đồng,2022-10-03,19:00:00,20,Mây đen u ám,98,10.0,3.31,0,Tốt
Bình Phước,2022-10-03,19:00:00,25,Mưa nhẹ,91,10.0,2.88,0,Trung bình
Tây Ninh,2022-10-03,19:00:00,26,Mưa nhẹ,87,10.0,8.75,0,Kém
Bình Dương,2022-10-03,19:00:00,26,Mây đen u ám,88,10.0,8.78,0,Kém
Đồng Nai,2022-10-03,19:00:00,29,Mây đen u ám,88,10.0,10.19,0,Kém
Bà Rịa - Vũng Tàu,2022-10-03,19:00:00,25,Mây đen u ám,91,10.0,11.77,0,Tốt
Hồ Chí Minh,2022-10-03,19:00:00,29,Mây cụm,74,10.0,11.12,0,Kém
Long An,2022-10-03,19:00:00,25,Mây đen u ám,92,10.0,8.28,0,Trung bình
Tiền Giang,2022-10-03,19:00:00,25,Mây đen u ám,93,10.0,6.84,0,Kém
Bến Tre,2022-10-03,19:00:00,26,Mây đen u ám,92,10.0,7.31,0,Kém
Trà Vinh,2022-10-03,19:00:00,26,Mây đen u ám,88,10.0,8.6,0,Trung bình
Vĩnh Long,2022-10-03,19:00:00,27,Mây đen u ám,88,10.0,8.86,0,Kém
Đồng Tháp,2022-10-03,19:00:00,27,Mây đen u ám,86,10.0,10.3,0,Kém
An Giang,2022-10-03,19:00:00,27,Mây đen u ám,85,10.0,10.94,0,Kém
Kiên Giang,2022-10-03,19:00:00,26,Mưa nhẹ,88,10.0,13.82,0,Tốt
Cần Thơ,2022-10-03,19:00:00,27,Mây đen u ám,89,10.0,7.09,0,Trung bình
Hậu Giang,2022-10-03,19:00:00,27,Mây đen u ám,88,10.0,9.25,0,Khá
Sóc Trăng,2022-10-03,19:00:00,26,Mây đen u ám,87,10.0,8.93,0,Kém
Bạc Liêu,2022-10-03,19:00:00,27,Mây đen u ám,82,10.0,11.99,0,Tốt
Cà Mau,2022-10-03,19:00:00,26,Mây đen u ám,85,10.0,8.42,0,Tốt
